scenario,num_agents,state_dim,mixing_depth,activation_name,markov_graph_degree,markov_inertia,mean_action_budget,conflict_level,rho,mean_target_overlap,horizon,sample_idx,method,query_budget,observable_error,utility_error
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,5,amplitude_estimation,32,0.013827601474109982,0.013827601474109982
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,5,monte_carlo,32,0.027225789119163776,0.027225789119163776
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,5,amplitude_estimation,128,0.004940644889227713,0.004940644889227713
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,5,monte_carlo,128,0.023319539119163776,0.023319539119163776
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,6,amplitude_estimation,8,0.013819418633860256,0.013819418633860256
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,6,monte_carlo,8,0.11917652918112213,0.11917652918112213
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,6,amplitude_estimation,32,0.013819418633860256,0.013819418633860256
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,6,monte_carlo,32,0.15042652918112215,0.15042652918112215
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,6,amplitude_estimation,128,0.004932462048977987,0.004932462048977987
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,6,monte_carlo,128,0.013707779181122134,0.013707779181122134
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,7,amplitude_estimation,8,0.013802916948299174,0.013802916948299174
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,7,monte_carlo,8,0.2441521630499006,0.2441521630499006
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,7,amplitude_estimation,32,0.013802916948299174,0.013802916948299174
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,7,monte_carlo,32,0.042875473644974585,0.042875473644974585
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,7,amplitude_estimation,128,0.004915960363416905,0.004915960363416905
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,7,monte_carlo,128,0.017566586950099425,0.017566586950099425
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,8,amplitude_estimation,8,0.01376351316812735,0.01376351316812735
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,8,monte_carlo,8,0.09771012257485359,0.09771012257485359
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,8,amplitude_estimation,32,0.01376351316812735,0.01376351316812735
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,8,monte_carlo,32,0.08402670148727276,0.08402670148727276
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,8,amplitude_estimation,128,0.004876556583245081,0.004876556583245081
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,8,monte_carlo,128,0.03715170148727276,0.03715170148727276
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,9,amplitude_estimation,8,0.013763886767555841,0.013763886767555841
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,9,monte_carlo,8,0.13090066256426985,0.13090066256426985
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,9,amplitude_estimation,32,0.013763886767555841,0.013763886767555841
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,9,monte_carlo,32,0.04097433743573016,0.04097433743573016
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,9,amplitude_estimation,128,0.004876930182673572,0.004876930182673572
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,9,monte_carlo,128,0.01753683743573016,0.01753683743573016
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,10,amplitude_estimation,8,0.013679447388543778,0.013679447388543778
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,10,monte_carlo,8,0.056577915093851,0.056577915093851
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,10,amplitude_estimation,32,0.013679447388543778,0.013679447388543778
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,10,monte_carlo,32,0.03512605679527002,0.03512605679527002
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,10,amplitude_estimation,128,0.004792490803661509,0.004792490803661509
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,10,monte_carlo,128,0.033140415093851,0.033140415093851
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,11,amplitude_estimation,8,0.01381107718697995,0.01381107718697995
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,11,monte_carlo,8,0.11916218945678568,0.11916218945678567
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,11,amplitude_estimation,32,0.01381107718697995,0.01381107718697995
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,11,monte_carlo,32,0.02146281054321432,0.02146281054321432
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,11,amplitude_estimation,128,0.004924120602097681,0.004924120602097681
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,11,monte_carlo,128,0.01755656054321432,0.01755656054321432
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,12,amplitude_estimation,8,0.013703199226818827,0.013703199226818827
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,12,monte_carlo,8,0.09764980863354507,0.09764980863354507
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,12,amplitude_estimation,32,0.013703199226818827,0.013703199226818827
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,12,monte_carlo,32,0.05663970848477047,0.05663970848477047
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,12,amplitude_estimation,128,0.004816242641936558,0.004816242641936558
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,12,monte_carlo,128,0.01757720848477047,0.01757720848477047
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,13,amplitude_estimation,8,0.013719187466371727,0.013719187466371727
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,13,monte_carlo,8,0.08983420312690203,0.08983420312690203
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,13,amplitude_estimation,32,0.013719187466371727,0.013719187466371727
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,13,monte_carlo,32,0.019540796873097968,0.019540796873097968
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,13,amplitude_estimation,128,0.004832230881489458,0.004832230881489458
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,13,monte_carlo,128,0.0370549885281133,0.0370549885281133
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,14,amplitude_estimation,8,0.013827601474109982,0.013827601474109982
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,14,monte_carlo,8,0.035274210880836224,0.035274210880836224
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,14,amplitude_estimation,32,0.013827601474109982,0.013827601474109982
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,14,monte_carlo,32,0.05268903365691814,0.05268903365691814
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,14,amplitude_estimation,128,0.004940644889227713,0.004940644889227713
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,14,monte_carlo,128,0.04487653365691814,0.04487653365691814
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,15,amplitude_estimation,8,0.013816370266124325,0.013816370266124325
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,15,monte_carlo,8,0.03526297967285057,0.03526297967285057
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,15,amplitude_estimation,32,0.013816370266124325,0.013816370266124325
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,15,monte_carlo,32,0.10355368676594938,0.10355368676594938
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,15,amplitude_estimation,128,0.004929413681242056,0.004929413681242056
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,15,monte_carlo,128,0.005821313234050621,0.005821313234050621
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,16,amplitude_estimation,8,0.01377479689710337,0.01377479689710337
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,16,monte_carlo,8,0.08977859369617039,0.08977859369617039
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,16,amplitude_estimation,32,0.01377479689710337,0.01377479689710337
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,16,monte_carlo,32,0.09963656405171803,0.09963656405171803
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,16,amplitude_estimation,128,0.004887840312221101,0.004887840312221101
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,16,monte_carlo,128,0.03323031405171803,0.03323031405171803
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,17,amplitude_estimation,8,0.013730422916644044,0.013730422916644044
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,17,monte_carlo,8,0.06837893209415079,0.06837893209415079
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,17,amplitude_estimation,32,0.013730422916644044,0.013730422916644044
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,17,monte_carlo,32,0.050802032323370286,0.050802032323370286
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,17,amplitude_estimation,128,0.0048434663317617754,0.0048434663317617754
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,17,monte_carlo,128,0.019552032323370286,0.019552032323370286
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,18,amplitude_estimation,8,0.01362403684245457,0.01362403684245457
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,18,monte_carlo,8,0.16007064624918083,0.16007064624918083
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,18,amplitude_estimation,32,0.01362403684245457,0.01362403684245457
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,18,monte_carlo,32,0.052778884119181954,0.052778884119181954
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,18,amplitude_estimation,128,0.0047370802575723014,0.0047370802575723014
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,18,monte_carlo,128,0.023523103750819188,0.023523103750819188
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,19,amplitude_estimation,8,0.013809632351763745,0.013809632351763745
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,19,monte_carlo,8,0.03525624175848999,0.03525624175848999
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,19,amplitude_estimation,32,0.013809632351763745,0.013809632351763745
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,19,monte_carlo,32,0.07229625892304364,0.07229625892304364
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,19,amplitude_estimation,128,0.004922675766881476,0.004922675766881476
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,19,monte_carlo,128,0.029327508923043644,0.029327508923043644
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,20,amplitude_estimation,8,0.01376351316812735,0.01376351316812735
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,20,monte_carlo,8,0.13090170148727276,0.13090170148727276
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,20,amplitude_estimation,32,0.01376351316812735,0.01376351316812735
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,20,monte_carlo,32,0.09771012257485359,0.09771012257485359
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,20,amplitude_estimation,128,0.004876556583245081,0.004876556583245081
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,20,monte_carlo,128,0.01753579851272724,0.01753579851272724
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,21,amplitude_estimation,8,0.013763685584528604,0.013763685584528604
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,21,monte_carlo,8,0.08978970500874515,0.08978970500874515
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,21,amplitude_estimation,32,0.013763685584528604,0.013763685584528604
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,21,monte_carlo,32,0.04097352981411424,0.04097352981411424
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,21,amplitude_estimation,128,0.004876728999646335,0.004876728999646335
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,21,monte_carlo,128,0.021442279814114243,0.021442279814114243
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,22,amplitude_estimation,8,0.013599904404453592,0.013599904404453592
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,22,monte_carlo,8,0.05655332538795792,0.05655332538795792
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,22,amplitude_estimation,32,0.013599904404453592,0.013599904404453592
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,22,monte_carlo,32,0.025303325387957917,0.025303325387957917
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,22,amplitude_estimation,128,0.004712947819571323,0.004712947819571323
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,22,monte_carlo,128,0.03719667461204208,0.03719667461204208
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,23,amplitude_estimation,8,0.013667383489953763,0.013667383489953763
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,23,monte_carlo,8,0.11907213764400638,0.11907213764400638
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,23,amplitude_estimation,32,0.013667383489953763,0.013667383489953763
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,23,monte_carlo,32,0.056572137644006384,0.056572137644006384
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,23,amplitude_estimation,128,0.004780426905071494,0.004780426905071494
markov_medium_conflict_h8,2,6,8,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,8,23,monte_carlo,128,0.021552862355993616,0.021552862355993616
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,0,amplitude_estimation,8,0.013710389925342112,0.013710389925342112
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,0,monte_carlo,8,0.03515699933206835,0.03515699933206835
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,0,amplitude_estimation,32,0.013710389925342112,0.013710389925342112
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,0,monte_carlo,32,0.07421800066793165,0.07421800066793166
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,0,amplitude_estimation,128,0.004823433340459843,0.004823433340459843
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,0,monte_carlo,128,0.05276334202741921,0.05276334202741921
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,1,amplitude_estimation,8,0.01370938202822003,0.01370938202822003
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,1,monte_carlo,8,0.1308893191639562,0.1308893191639562
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,1,amplitude_estimation,32,0.01370938202822003,0.01370938202822003
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,1,monte_carlo,32,0.06640599143494627,0.06640599143494627
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,1,amplitude_estimation,128,0.004822425443337761,0.004822425443337761
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,1,monte_carlo,128,0.005889319163956214,0.005889319163956214
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,2,amplitude_estimation,8,0.013709826624528604,0.013709826624528604
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,2,monte_carlo,8,0.15234356396874515,0.15234356396874515
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,2,amplitude_estimation,32,0.013709826624528604,0.013709826624528604
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,2,monte_carlo,32,0.011718563968745155,0.011718563968745155
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,2,amplitude_estimation,128,0.004822870039646335,0.004822870039646335
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,2,monte_carlo,128,0.021514167430446818,0.021514167430446818
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,3,amplitude_estimation,8,0.013708011152723756,0.013708011152723756
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,3,monte_carlo,8,0.18161037339500535,0.18161037339500538
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,3,amplitude_estimation,32,0.013708011152723756,0.013708011152723756
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,3,monte_carlo,32,0.019529620559449998,0.019529620559449998
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,3,amplitude_estimation,128,0.004821054567841487,0.004821054567841487
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,3,monte_carlo,128,0.017608376604994633,0.017608376604994633
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,4,amplitude_estimation,8,0.013708748465638493,0.013708748465638493
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,4,monte_carlo,8,0.08984464212763527,0.08984464212763527
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,4,amplitude_estimation,32,0.013708748465638493,0.013708748465638493
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,4,monte_carlo,32,0.035155357872364734,0.035155357872364734
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,4,amplitude_estimation,128,0.004821791880756224,0.004821791880756224
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,4,monte_carlo,128,0.003905357872364734,0.003905357872364734
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,5,amplitude_estimation,8,0.013706733775573021,0.013706733775573021
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,5,monte_carlo,8,0.11910957380937759,0.11910957380937759
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,5,amplitude_estimation,32,0.013706733775573021,0.013706733775573021
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,5,monte_carlo,32,0.05859665681770074,0.05859665681770073
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,5,amplitude_estimation,128,0.004819777190690752,0.004819777190690752
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,5,monte_carlo,128,0.015627906817700737,0.015627906817700737
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,6,amplitude_estimation,8,0.013709627579263889,0.013709627579263889
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,6,monte_carlo,8,0.13088918835785154,0.13088918835785154
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,6,amplitude_estimation,32,0.013709627579263889,0.013709627579263889
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,6,monte_carlo,32,0.06640623698599013,0.06640623698599013
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,6,amplitude_estimation,128,0.00482267099438162,0.00482267099438162
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,6,monte_carlo,128,0.02734373698599013,0.02734373698599013
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,7,amplitude_estimation,8,0.013706719563533365,0.013706719563533365
markov_medium_conflict_h12,2,6,12,entmax(alpha=1.50),2,0.25,3.5,medium,0.5,0.17801187167531526,12,7,monte_carlo,8,0.2441095192788864,0.2441095192788864
